Year;GFDL-ESM2M;NorESM2;ACCESS;UKESM1;CanESM5;CESM;MPIESM;CNRM-ESM2-1;MIROC-ES2L;UVic-ESCM-2-10
37.0;9.851133761137625;4.3566;1.52;3.5948834341300007;8.1692;4.832042300535753;3.9478;5.722339;5.30208;2.963899850845337
38.0;9.382647786319252;3.4196;2.36;5.16585639312;6.2452;4.397434913340286;6.3041;4.365305;5.80545;3.1309988498687744
39.0;2.350359277624111;3.8031;3.32;4.0368300988;5.5832;3.9931576742161896;4.4034;5.595108;4.81754;3.3035547733306885
40.0;4.055472334348625;4.709;2.93;4.86815543169;6.7541;3.3693976655207463;4.9415;4.541725;4.97392;3.4750375747680664
41.0;8.414870311304771;4.2112;1.81;5.71414876452;5.1617;3.9683307178556873;6.6703;7.368643;5.94503;3.6543943881988525
42.0;9.612897945347509;3.6821;2.17;4.84851589764;5.4352;5.220724887517564;6.2182;4.852284;7.72041;3.817936658859253
43.0;5.475113952421525;4.1054;2.3;1.90254257946;6.1035;4.907619536629694;6.0864;2.917292;8.04063;3.989577531814575
44.0;4.316039533879408;5.1444;1.8;2.80465780955;7.3942;4.524708254980771;3.4775;5.217421;6.43558;4.0975775718688965
45.0;6.70558578511816;4.8114;1.84;2.5754472345700004;7.6787;3.790102282473176;3.4946;4.745534;3.07076;4.230287551879883
46.0;12.77032033139165;3.8791;0.63;2.67700968648;8.0003;4.953188077321876;5.1406;6.622814;4.69477;4.3503217697143555
47.0;6.269455719931793;4.0609;0.43;5.00025795112;7.4095;4.978086376514588;5.5341;6.017595;7.82413;4.3969035148620605
48.0;5.6196405309271675;4.4476;2.39;4.30231957657;6.0032;4.063751769042385;7.322;3.965948;7.23228;4.466028690338135
49.0;2.8887985871212725;5.2649;2.56;4.310492292059999;7.4646;4.58932144118442;5.2919;6.562643;8.0999;4.498751163482666
50.0;6.460860099048153;4.8549;2.84;3.5020022559900004;4.8856;5.9598139863109445;7.8618;5.135449;5.65712;4.563971996307373
51.0;6.188062441202674;4.8834;1.38;3.45706878453;6.3921;4.810852347510802;5.3792;6.276091;3.97479;4.581240653991699
52.0;1.3308274811665535;5.4947;0.96;4.1936131241900005;10.11;4.32634695927813;2.9741;6.082334;7.238569999999999;4.664846420288086
53.0;15.034036590014072;4.887;2.01;2.21407886865;10.044;5.504225035948963;6.3913;6.742208;6.908989999999999;4.669034957885742
54.0;11.701680436512968;4.4614;3.42;4.84069495551;7.3728;4.465768438410577;4.7338;6.530812;7.23941;4.680920600891113
55.0;3.876728493457184;4.8676;2.79;4.41080654798;9.1659;5.5407542982653775;4.6382;4.517179;5.6411;4.654066562652588
56.0;6.715740267640641;5.1166;2.94;4.08001798176;7.582000000000002;4.501336920811689;4.9701;6.904484;3.37949;4.642688274383545
57.0;10.1559784705543;5.327;2.87;4.92946252736;7.044;5.3707882904801245;5.919;7.957116;7.29242;4.5996317863464355
58.0;4.6913640119646685;4.9554;1.95;3.42746260582;8.2134;4.950309122866633;6.4284;4.88958;8.35255;4.571616172790527
59.0;7.224416561101503;5.1093;1.85;5.107513183380001;9.5053;5.3504800360816045;5.4704;5.531771;7.37782;4.50314474105835
60.0;3.506320335768198;5.1679;0.99;5.33016365518;7.9426;5.273250793270005;6.2193;7.848274;3.80041;4.4298787117004395
61.0;5.6110951615333695;4.023;0.82;4.98909533452;8.8592;4.957035470539913;4.2766;6.465678;5.00416;4.352169036865234
62.0;8.055896682417446;5.0314;0.66;4.61440906027;5.7325;5.503337180242382;5.5531;6.744342;6.51998;4.269923686981201
63.0;1.6755924140031997;5.7343;0.89;3.05802530535;6.2774;5.7620504135009885;5.5173;5.971432;7.05116;4.126449108123779
64.0;4.023507603175451;5.4978;1.49;2.85709288385;8.5436;4.580585046165014;3.9765;6.708027;2.67234;4.020327091217041
65.0;6.064998004584504;5.0975;-0.65;3.3978495148000003;4.3221;5.397614720712193;6.4982;6.98057;3.48342;3.8779261112213135
66.0;1.3107455809451831;5.5499;-0.67;3.78989739085;4.4248;5.905458459304835;5.4541;6.769827;3.51034;3.722118854522705
67.0;2.534122766739991;4.7401;1.21;4.10057441687;2.5463;5.30834193;3.4885;6.881862;4.6395800000000005;3.5934371948242188
68.0;4.500840440997523;5.1137;3.885;2.6465404477;4.025;4.68666638;4.0676;6.887883;5.06683;3.4445221424102783
69.0;3.4767070190381606;4.051;0.19000000000000006;2.38503009008;4.1963;5.16165508;3.259;6.468143;5.132219999999999;3.3079376220703125
70.0;2.597012040257928;4.0809;0.7350000000000001;2.6294320288;5.0357;4.76367574;4.0092;5.625196;4.480169999999999;3.140840768814087
71.0;0.5101323583039128;5.0155;0.33;2.38965136251;1.6524;3.46137313;3.5143;7.254218;2.19772;2.988661527633667
72.0;1.615626118623738;3.8841;1.55;3.23602539183;3.7661;3.8716669;3.4112;5.011014;0.75978;2.805684804916382
73.0;2.6504011376499723;3.6251;0.855;3.4648064591800005;5.0707;4.45254265;2.373;4.529649;3.91928;2.679758310317993
74.0;10.979500127700517;3.3375;0.535;0.601953302619;1.7947;2.93432945;3.2488;5.069232;3.5798300000000003;2.514826536178589
75.0;3.916077712661743;2.1697;-0.615;1.18750503272;1.777;4.01780882;3.8452;5.523624;1.41533;2.376347780227661
76.0;3.551834584308076;2.8142;1.7399999999999998;0.194146068114;5.0042;3.11223425;0.7384;5.595235;-0.94858;2.20359468460083
77.0;3.643288394586477;3.9748;1.2249999999999999;-0.116288177063;3.9415;3.33198003;4.5137;3.742574;0.74122;2.0610086917877197
78.0;1.3473006718919902;3.3767;1.2799999999999998;1.05536901302;0.81042;3.70483235;1.0743;4.280526;2.93908;1.906028151512146
79.0;-0.9640907507459516;4.0281;1.405;-1.16354500111;2.154;3.15981977;1.2258;4.736316;2.73281;1.7655372619628906
80.0;0.8492724443500719;2.2575;1.1900000000000002;3.63658295312;1.196;3.58382742;2.5593;4.042537;-1.04994;1.646493911743164
81.0;6.415395444562064;2.6677;0.8900000000000001;1.7959127220099995;2.756;2.59792612;2.1065;4.345218;-1.91067;1.518779993057251
82.0;1.702880600355769;2.9173;-0.94;3.20375441073;1.7499;2.8109432;4.4457;3.173019;2.13459;1.406030535697937
83.0;-3.915098880611596;3.0144;2.045;-0.14829795006;2.9013;2.66088953;3.9691;4.641213;2.16224;1.2863869667053223
84.0;2.6234269157796817;2.3929;-0.04500000000000004;2.72444794522;0.49638;2.09432169;-0.117;1.71053;2.75667;1.1961451768875122
85.0;7.260434124699007;3.1898;-0.95;-0.13588824737;-0.2508;2.974756;3.7484;4.330405;0.80656;1.1226086616516113
86.0;6.950821236410567;2.8412;1.1;-0.334882655671;1.3477;3.30598489;0.4505;3.989167;-0.05592;1.0157324075698853
87.0;-5.527718382078598;1.5381;1.36;2.78275221282;4.6786;3.42732168;2.2506;2.213458;-0.03797;0.941580057144165
88.0;-5.16345965795244;2.1072;1.155;-1.18830871139;1.7729;1.46653727;1.0168;2.793142;-0.29088;0.8389809131622314
89.0;1.910816317327784;2.0301;1.5150000000000001;-1.11913403835;1.5485;1.60360563;2.1023;2.995301;-2.08114;0.7580500841140747
90.0;-1.1789230141944975;2.2254;1.1300000000000001;1.08563632858;2.2606;2.13734098;1.2497;3.006755;0.99883;0.6582541465759277
91.0;2.4769722440942457;1.797;2.365;0.537640538844;1.2825;2.1992603;0.6047;2.85996;2.1884200000000003;0.6178554892539978
92.0;3.7657614853330417;2.1511;1.2550000000000001;-1.46736961095;1.6104;2.52298976;1.2954;2.112755;1.62533;0.5049833059310913
93.0;-1.498514345254576;2.5043;0.19;-0.307193748545;1.2506;2.62791971;1.8837;2.190411;-0.8367399999999999;0.47221240401268005
94.0;0.578326114943648;2.7975;1.5999999999999999;2.20284528129;0.5858800000000001;1.42650994;1.7994;3.409341;0.3447199999999999;0.39690011739730835
95.0;-1.5277326260588713;1.2262;0.475;-0.0180991662730999;-0.29207;2.17341707;-0.3556;0.439811;2.14028;0.3383258581161499
96.0;7.530514602528262;1.0958;-1.08;-1.95063620407;2.0561;1.88999867;2.0291;3.211465;1.379;0.25628527998924255
97.0;2.4218312577416774;1.8445;-0.49500000000000005;1.84971513164;0.1222;1.98123855;3.1122;2.609963;-0.43925;0.2413558065891266
98.0;0.4170392535039997;2.5785;0.24;0.00562795502443;-1.6255;1.59382984;3.3541;2.335202;-2.87332;0.16197168827056885
99.0;0.29243933569753405;1.2427;-0.5700000000000001;0.428725941302;1.9283;2.9323074;-1.6754;1.939329;-0.16164;0.11948807537555695
100.0;-0.7239996111549365;1.2845;-2.135;2.38247442435;2.1231;1.12101828;-0.8952;2.202348;2.14777;0.044072266668081284
101.0;0.142529008547418;1.8134;0.245;1.23979278255;-0.034535;1.75728658;0.7498;1.224808;1.6723599999999998;0.0513266995549202
102.0;1.2874869048193767;1.627;1.04;-0.0594296970323;1.4531;1.85400581;0.3314;2.98853;1.3964299999999998;-0.02089904248714447
103.0;1.6615901962127788;0.52556;0.26000000000000006;-1.7272770826099997;0.0068675;1.28851449;-0.6102;3.696422;-0.36616;-0.035224854946136475
104.0;-3.352668028703562;1.1441;0.41000000000000003;0.495976885362;0.2598;2.05357545;0.9743;1.513966;-1.4851;-0.08240927010774612
105.0;-1.0451842150231663;1.5808;2.265;1.71718842869;0.79214;1.34293739;1.5825;0.386605;-0.64153;-0.14677439630031586
106.0;5.014345943326157;0.66226;0.5349999999999999;-0.583820510494;1.0353;0.83984546;2.1685;0.797059;0.91862;-0.19795161485671997
107.0;6.652655138799169;1.1502;0.3;-1.1497480338;1.5788;1.66760384;1.0494;2.122552;-0.5151;-0.19808374345302582
108.0;2.6041669849480766;1.7138;2.355;0.904516715908;-1.1714;0.49924597;-0.7354;-0.534586;-0.5240600000000001;-0.2488282322883606
109.0;-0.2680979675051849;1.2568;-2.235;2.16953815391;0.55101;0.80532435;0.2033;0.993636;0.7159399999999999;-0.2717015743255615
110.0;-1.992068283922236;0.6753;-0.33000000000000007;-1.10211915294;1.1166;1.44138169;-0.8625;2.681673;1.17947;-0.30001118779182434
111.0;0.32493061720933714;1.411;0.895;-0.410779922439;2.1692;1.22600862;1.6374;0.281667;-0.4609899999999999;-0.3242889642715454
112.0;-4.994957594971881;1.6662;-0.845;0.915483187351;0.46744;2.51044424;0.2408;2.637774;-2.05897;-0.3340202867984772
113.0;-5.196726576158861;0.42463;0.955;0.8139793878839999;0.063598;1.36618393;0.7256;2.216879;0.91123;-0.3468318581581116
114.0;7.422238358205368;0.57176;0.455;-1.3972031555200002;0.28338;0.2958849;3.5269;-0.236358;0.76804;-0.35985079407691956
115.0;0.6683946435682193;0.40821;-0.585;-0.205644327135;-1.5274;1.22564631;0.6892;1.604909;0.2391;-0.37477242946624756
116.0;0.24481132528289384;1.2266;0.9600000000000001;-0.282033105026;-1.1866;0.62081781;0.1842;0.6873;-1.39058;-0.36396732926368713
117.0;-1.445544983498695;0.43482;0.42500000000000004;0.349061066679;0.27838;0.41613137;3.2694;1.110253;-2.3950400000000003;-0.40251123905181885
118.0;6.417858189048287;0.86857;2.145;-2.68488549925;1.2978;0.30421526;-1.0816;1.369323;0.51607;-0.40242892503738403
119.0;-3.705552391462576;1.5279;1.83;-0.544138203194;0.60078;1.4885138;-1.0657;1.353244;1.85971;-0.4227876365184784
120.0;-1.7332292604521216;0.21858;-1.65;1.10576760483;0.13685;0.6684262;-0.1197;-0.248752;0.6928;-0.4341007173061371
121.0;4.133980851225251;0.804;-0.30999999999999994;0.458429472468;1.4827;0.32345588;-0.281;2.042872;-2.57532;-0.41943952441215515
122.0;-4.545953455522016;-0.26371;-1.4000000000000001;1.50468597615;1.6288;0.8452655;-0.7546;-0.26552;-0.4493899999999999;-0.4322451651096344
123.0;-2.8344560820560663;0.44847;-2.335;-1.4818361356099998;0.5085;1.96262789;2.1579;0.229048;0.46668;-0.4438169300556183
124.0;2.7582041743472234;1.0052;0.29000000000000004;0.846905725142;0.098263;-0.23225348;2.9416;0.755518;1.25783;-0.45300042629241943
125.0;-0.834631240863912;1.1436;1.005;0.410571466672;0.31627;0.49074346;0.2872;1.89872;-0.62797;-0.45344799757003784
126.0;0.14183718826713498;0.53936;-0.6300000000000001;-0.7862826336669999;1.5312;0.59229643;2.3027;0.685166;-1.14411;-0.4803226590156555
127.0;7.920760067877175;0.5146;-2.125;2.78957347967;-2.5164;0.45905931;-0.7292;-1.027995;0.6150399999999999;-0.4406723380088806
128.0;1.3141921281627176;0.2493;-0.17000000000000004;-2.15617908424;1.2205;0.10498122;-1.7896;-0.107795;1.88065;-0.434156596660614
129.0;-5.288967089917897;-0.071466;-0.08;-2.06219111265;-0.78976;0.21156342;-0.1502;0.611042;1.59758;-0.45931199193000793
130.0;-3.8968132944994194;0.72869;-0.605;1.3226893829000002;0.99678;0.23450417;0.3378;0.502366;0.13947;-0.4724353849887848
131.0;6.186930552248462;0.57568;0.49500000000000005;-0.605835567425;2.0933;0.24548055;3.8615;1.035103;-1.22084;-0.48153242468833923
132.0;0.033616089705204466;0.10727;1.035;1.23914179712;0.032405;-0.12831106;-0.2156;1.151627;0.01633;-0.46437063813209534
133.0;-3.2542672440614577;0.49441;-0.9650000000000001;-1.28691283718;2.0518;1.13844197;-0.3947;0.980252;-0.40815;-0.4949445426464081
134.0;-1.5626559449396602;0.35292;2.265;2.42299636066;0.20929;1.10327239;1.2468;0.023009;0.35714;-0.46834298968315125
135.0;2.7032623452552778;-0.45248;0.2250000000000001;1.15343224773;-2.7788;0.67879373;-0.8915;-0.408701;0.66761;-0.4616871476173401
136.0;-0.8499155586342579;-0.010986;0.42500000000000004;-2.09162684253;-1.3971;-0.1003285;-1.1698;-0.137622;-3.28665;-0.49307483434677124
137.0;-0.7771619661964271;0.10394;1.4049999999999998;0.9762779838429282;-1.1038;0.48483937;-2.3413;0.624332;0.50993;-0.4632430970668793
138.0;-3.617845753704504;0.10167;-2.03;0.5862017661431468;0.79393;0.5880504;2.2486;-1.266791;0.6441600000000001;-0.47322386503219604
139.0;9.967396602349764;-0.24238;-0.1150000000000001;-1.3123062660841929;2.0109;0.17597308;2.859;1.615626;1.05342;-0.4385983645915985
140.0;4.6473896741284815;0.3501;1.32;0.2517406033245265;1.7432;-0.17476716;2.6567;-0.5059;1.60726;-0.4534660577774048
141.0;-7.396641700900472;0.30156;-0.08999999999999997;1.0580091802522051;1.2943;0.33802962;-0.3907;-0.810888;-1.88243;-0.4425123929977417
142.0;-1.5149674061936211;-0.8825;0.34;0.6505361228425409;-0.8874200000000001;0.32738616;-1.1865;0.219112;-0.70014;-0.4340193271636963
143.0;2.9956721807752777;0.92368;-2.08;-2.334410240110657;-2.0283;0.14440719;1.295;0.606096;1.60678;-0.4315553903579712
144.0;0.3766150101244494;0.9392;-1.33;-0.5044492304387417;-4.6909;0.75857309;-0.3484;1.093957;2.0623;-0.4506987929344177
145.0;-2.3756101325192764;0.30889;1.705;-0.7361016138575194;0.11363;-0.20411165;-1.4042;0.632905;0.97061;-0.4491816759109497
146.0;-4.0555765699850514;-0.81989;-3.0;-1.4633300965195368;1.8292;0.41869593;-1.1693;1.153879;-2.74253;-0.416800856590271
147.0;-0.18526665944021967;0.66626;-0.32500000000000007;0.3503188233121338;0.67078;-0.30813792;1.4941;-0.654573;0.55437;-0.4312790334224701
148.0;10.39332653604752;0.65263;1.02;-1.7026594729176772;0.92433;0.71080094;0.039;-0.809261;1.76218;-0.4331532120704651
149.0;3.9938352609532486;0.48473;-3.2;2.052930204840085;-0.32197;0.42178523;-0.8459;0.311996;0.54461;-0.4352411925792694
150.0;-4.490798418251047;-0.74788;-1.6;-2.615556307299495;-0.2202;0.07212302;1.2278;1.441929;-0.67574;-0.4309966266155243
151.0;-2.183245978144264;-0.34659;-1.05;1.3739384831280372;-4.2403;0.03511188;-0.9157;1.060388;-2.35996;-0.42100754380226135
152.0;-0.8296156131384109;-0.60157;-3.32;1.710722080106902;-0.19825;-0.13431494;-0.0832;0.905841;-2.15145;-0.42414653301239014
153.0;-6.891063137950511;-0.58861;-2.11;0.0073241996627189;0.17715;0.46360691;1.1905;0.334548;-0.22843;-0.4532109498977661
154.0;3.4414971369051184;0.50268;0.91;-0.5604771712391738;0.90501;0.9109141;0.1131;0.282068;0.41862;-0.4163493514060974
155.0;1.0128900586173375;0.55165;3.48;1.7924203847464988;0.46283;-0.71894387;0.1562;0.701842;0.4836399999999999;-0.4467955231666565
156.0;-1.6199642883282412;-0.20327;0.79;-0.341750415992452;-1.8679;-0.37456142;0.3121;0.312151;-1.64234;-0.43755558133125305
157.0;3.860237958135584;-0.085937;0.85;1.3582547804669427;0.054442;0.79880752;-1.0367;-0.110262;-0.62983;-0.42170315980911255
158.0;-4.1494918635856655;-0.10124;2.95;-0.95080445066076;0.27945;0.00217689;3.7167;-1.644124;0.50413;-0.4162338972091675
159.0;-0.5236279616273531;0.11971;2.52;0.6143662646277508;-0.13045;0.08346992;2.2352;0.101267;1.45887;-0.41592884063720703
160.0;-0.30640027263088143;0.67247;-0.37;0.8422098662613792;;0.5183032;1.5738;0.549829;1.97251;-0.45436516404151917
161.0;-1.1880407268927122;-0.2248;-0.37;-0.3601542126095821;;0.62654795;-0.271;-1.847764;-2.00727;-0.43655040860176086
162.0;-3.348778848828317;-0.43232;2.03;-0.1946463601206339;;0.50599679;-0.6741;0.092411;-3.12353;-0.4324378967285156
163.0;-2.3266643378624887;-0.23703;1.29;-1.0154606209976411;;-1.01595369;-0.0967;0.280077;0.7471300000000001;-0.43052938580513
164.0;-3.764083287564625;-0.0092138;-0.45;-0.7628613362232872;;0.73195959;-1.1312;0.289729;1.14906;-0.4350607991218567
165.0;-1.5469223310265867;-1.0179;-2.18;0.4134076920811813;;0.31834165;-0.8233;0.822764;0.49061;-0.4258420765399933
166.0;-2.2528615126282525;;-1.85;;;0.51843924;1.171;-0.08238;-2.69024;-0.441006600856781
167.0;0.47544656235589994;;;;;0.00822995;2.1207;0.878212;-0.81558;-0.43165504932403564
168.0;-0.1782749719285477;;;;;0.73778101;1.7887;-0.340335;1.14829;-0.4226438105106354
169.0;-3.0969847808897764;;;;;-0.01673782;-0.7837;-0.740704;0.13696;-0.41457197070121765
170.0;1.048110478939178;;;;;0.08767887;-0.3307;0.880446;0.27605;-0.41614940762519836
171.0;5.688225009966992;;;;;-0.82047631;2.5819;;-1.71135;-0.3780571222305298
172.0;2.1963642108156494;;;;;0.08559827;0.3308;;-2.13432;-0.39606761932373047
173.0;-1.8923909258702905;;;;;0.036982;-1.335;;-0.63412;-0.4077237546443939
174.0;-2.0160185106432;;;;;-0.09772971;1.7365;;1.15646;-0.4048534631729126
175.0;-1.5982568166442086;;;;;-0.59528372;0.6587;;-0.078;-0.3860839307308197
176.0;1.83931367282604;;;;;0.83445527;1.0796;;0.0158;-0.4017149806022644
177.0;-2.7916703101433;;;;;-0.06052555;1.4282;;1.19781;-0.40947961807250977
178.0;-4.915907772281337;;;;;-0.55191925;0.5947;;-2.48478;-0.3919624984264374
179.0;6.595628941356889;;;;;0.04616698;0.5696;;-0.8235100000000001;-0.39204543828964233
180.0;1.6518047722229483;;;;;1.35862873;-0.5519;;1.04111;-0.38591960072517395
181.0;-3.7043204766172937;;;;;-1.41658956;-1.4808;;1.44505;-0.3725598454475403
182.0;-3.2488521559222363;;;;;-0.07996245;-1.2952;;1.37308;-0.3240625262260437
183.0;-2.096527363995003;;;;;0.53822088;0.9519;;-0.10418;-0.350754976272583
184.0;-2.0400762896608446;;;;;-0.24765175;2.0266;;-2.94362;-0.362019419670105
185.0;-0.2695515990773485;;;;;-0.05644248;-1.3233;;-0.10243;-0.36350131034851074
186.0;6.688709408302293;;;;;0.39043817;-0.3842;;0.08668;-0.3317234218120575
187.0;-1.3329440627052704;;;;;-0.22836829;0.2263;;0.6741699999999999;-0.3400658667087555
188.0;-0.4715040052939392;;;;;-0.21881016;0.2924;;-0.90967;-0.32873135805130005
189.0;-4.3563812539686575;;;;;-0.0508366;0.4132;;-2.91774;-0.34185999631881714
190.0;0.5506145103703686;;;;;-0.61208245;1.3231;;0.28998;-0.33961114287376404
191.0;1.0094070812840334;;;;;0.2209323;-2.8639;;1.8224;-0.3262310028076172
192.0;-4.294117807235859;;;;;0.06275748;1.3819;;-0.69923;-0.31806787848472595
193.0;0.4707777777159019;;;;;-0.64931835;1.7208;;-3.23722;-0.3244189918041229
194.0;2.579655241110793;;;;;0.12850235;-1.0109;;-0.61443;-0.325517863035202
195.0;2.2324814289934034;;;;;1.24669652;0.9394;;0.74632;-0.30442720651626587
196.0;-2.671882988816132;;;;;-0.92286508;0.8298;;0.37366;-0.2850140929222107
197.0;0.3403092023211838;;;;;0.22482496;-2.4798;;0.6072;-0.28839367628097534
198.0;10.114507529634018;;;;;0.15623436;-2.0502;;-1.45833;-0.2946990132331848
199.0;-3.18129979275292;;;;;-0.65022138;-0.4816;;0.1151599999999999;-0.3065269887447357
200.0;-5.917742060675858;;;;;0.32831552;1.7021;;2.57464;-0.2699591815471649
201.0;-2.7547096565731946;;;;;0.18156969;0.7146;;0.74229;-0.25347694754600525
202.0;8.536921003319412;;;;;-0.05576152;-2.3159;;0.36654;-0.25132548809051514
203.0;-2.6142423301470687;;;;;0.01750348;-0.8913;;-0.26632;-0.25990328192710876
204.0;-3.9011921776808336;;;;;-0.27321707;-0.5063;;-0.7661600000000001;-0.2566882371902466
205.0;-4.09486940668353;;;;;0.07500017;4.2518;;0.62416;-0.24567720293998718
206.0;1.2266912727264443;;;;;0.00369243;1.526;;0.29023;-0.2176278531551361
207.0;8.255404204054445;;;;;-0.22282925;-0.0564;;-0.4916;-0.23305967450141907
208.0;-1.54769045603875;;;;;-0.60527682;-1.0432;;-1.33426;-0.24728484451770782
209.0;-3.899697282129361;;;;;0.51863748;-2.6003;;-1.50193;-0.24058137834072113
210.0;-0.8146541971652375;;;;;-0.16871403;2.3996;;0.17984;-0.2507860064506531
211.0;-0.36631086456495326;;;;;0.59206562;0.2888;;1.13641;-0.22601370513439178
212.0;-3.602491613341107;;;;;0.23783635;-1.6997;;1.48629;-0.21632619202136993
213.0;-2.556132089698893;;;;;-0.89373311;0.1703;;0.54588;-0.20159384608268738
214.0;0.3178383414538524;;;;;-0.24717669;-0.762;;0.04823;-0.23979783058166504
215.0;-0.18315715650770412;;;;;-0.17907635;1.0453;;-1.7333;-0.2185155749320984
216.0;-0.004597723506324147;;;;;-0.09071231;1.3391;;-1.28975;-0.20609040558338165
217.0;-1.2533633215670368;;;;;;0.446;;-2.88028;-0.22002802789211273
218.0;1.6824908755673411;;;;;;2.2764;;0.38527;-0.20528359711170197
219.0;2.2942265480907396;;;;;;2.3469;;2.73098;-0.2130340337753296
