Year;GFDL-ESM2M;NorESM2;ACCESS;UKESM1;CanESM5;CESM;MPIESM;CNRM-ESM2-1;MIROC-ES2L;UVic-ESCM-2-10
;;;;;;;;;;0.1782841682434082
;;;;;;;;;;0.17734776437282562
;;;;;;;;;;0.1736743450164795
;;;;;;;;;;0.17421087622642517
;;;;;;;;;;0.1727209836244583
;;;;;;;;;;0.1775815635919571
;;;;;;;;;;0.17965266108512878
;;;;;;;;;;0.17913192510604858
;;;;;;;;;;0.1729944497346878
;;;;;;;;;;0.1709751933813095
;;;;;;;;;;0.17035476863384247
;;;;;;;;;;0.1703464686870575
;;;;;;;;;;0.17166639864444733
;;;;;;;;;;0.1700320839881897
;;;;;;;;;;0.17110083997249603
;;;;;;;;;;0.1705511510372162
;;;;;;;;;;0.1688617467880249
;;;;;;;;;;0.16782237589359283
;;;;;;;;;;0.17042642831802368
;;;;;;;;;;0.1683107167482376
;;;;;;;;;;0.16796033084392548
;;;;;;;;;;0.16127434372901917
;;;;;;;;;;0.16135677695274353
;;;;;;;;;;0.1606442779302597
;;;;;;;;;;0.16934266686439514
;;;;;;;;;;0.1611020863056183
;;;;;;;;;;0.16303065419197083
;;;;;;;;;;0.16104450821876526
;;;;;;;;;;0.15376710891723633
;;;;;;;;;;0.15639342367649078
;;;;;;;;;;0.1555340737104416
;;;;;;;;;;0.16011197865009308
;;;;;;;;;;0.15764930844306946
;;;;;;;;;;0.15895448625087738
;;;;;;;;;;0.14937198162078857
;;;;;;;;;;0.1519523710012436
;;;;;;;;;;0.14705491065979004
;;;;;;;;;;0.14856994152069092
;;;;;;;;;;0.14697565138339996
;;;;;;;;;;0.15501730144023895
;;;;;;;;;;0.15130159258842468
;;;;;;;;;;0.15312199294567108
;;;;;;;;;;0.14827939867973328
;;;;;;;;;;0.15072359144687653
;;;;;;;;;;0.14927367866039276
;;;;;;;;;;0.14328299462795258
;;;;;;;;;;0.14107967913150787
;;;;;;;;;;0.14914292097091675
;;;;;;;;;;0.15086622536182404
;;;;;;;;;;0.1477406769990921
;;;;;;;;;;0.1440325379371643
;;;;;;;;;;0.14481817185878754
;;;;;;;;;;0.13862007856369019
;;;;;;;;;;0.1358642429113388
;;;;;;;;;;0.14014069736003876
;;;;;;;;;;0.1467341184616089
;;;;;;;;;;0.14168056845664978
;;;;;;;;;;0.13693413138389587
;;;;;;;;;;0.13950733840465546
;;;;;;;;;;0.14006933569908142
;;;;;;;;;;0.14069677889347076
;;;;;;;;;;0.1349809169769287
;;;;;;;;;;0.1364465355873108
;;;;;;;;;;0.13972602784633636
;;;;;;;;;;0.14699161052703857
;;;;;;;;;;0.13592173159122467
;;;;;;;;;;0.14350628852844238
;;;;;;;;;;0.13934503495693207
;;;;;;;;;;0.13757522404193878
;;;;;;;;;;0.1285480260848999
;;;;;;;;;;0.12628290057182312
;;;;;;;;;;0.1309853047132492
;;;;;;;;;;0.13684090971946716
;;;;;;;;;;0.13197365403175354
;;;;;;;;;;0.1378130167722702
;;;;;;;;;;0.1357441395521164
;;;;;;;;;;0.13305266201496124
;;;;;;;;;;0.12278030067682266
;;;;;;;;;;0.1300783008337021
;;;;;;;;;;0.12637251615524292
;;;;;;;;;;0.12606632709503174
;;;;;;;;;;0.12401662766933441
;;;;;;;;;;0.1368553638458252
;;;;;;;;;;0.13661250472068787
;;;;;;;;;;0.13832083344459534
;;;;;;;;;;0.12651485204696655
;;;;;;;;;;0.12678739428520203
;;;;;;;;;;0.12699578702449799
;;;;;;;;;;0.11805981397628784
;;;;;;;;;;0.1112743392586708
;;;;;;;;;;0.1217074915766716
;;;;;;;;;;0.1266867220401764
;;;;;;;;;;0.12293338030576706
;;;;;;;;;;0.11766435205936432
;;;;;;;;;;0.12336447089910507
;;;;;;;;;;0.142551988363266
;;;;;;;;;;0.12519845366477966
;;;;;;;;;;0.11949633806943893
;;;;;;;;;;0.11785711348056793
;;;;;;;;;;0.12417715042829514
;;;;;;;;;;0.10923044383525848
;;;;;;;;;;0.11084482818841934
;;;;;;;;;;0.11221155524253845
;;;;;;;;;;0.12502112984657288
;;;;;;;;;;0.11488720029592514
;;;;;;;;;;0.1096261739730835
;;;;;;;;;;0.11054923385381699
;;;;;;;;;;0.11916670203208923
;;;;;;;;;;0.1073036640882492
;;;;;;;;;;0.10331756621599197
;;;;;;;;;;0.10417822003364563
;;;;;;;;;;0.12101081013679504
;;;;;;;;;;0.11329974234104156
;;;;;;;;;;0.10624831914901733
;;;;;;;;;;0.1028851792216301
;;;;;;;;;;0.11979479342699051
;;;;;;;;;;0.10792607814073563
;;;;;;;;;;0.10279800742864609
;;;;;;;;;;0.10873375833034515
;;;;;;;;;;0.11435093730688095
;;;;;;;;;;0.10566368699073792
;;;;;;;;;;0.09189455211162567
;;;;;;;;;;0.09965388476848602
;;;;;;;;;;0.10491234064102173
;;;;;;;;;;0.10232941806316376
;;;;;;;;;;0.09820202738046646
;;;;;;;;;;0.10174603760242462
;;;;;;;;;;0.10992053151130676
;;;;;;;;;;0.0982925072312355
;;;;;;;;;;0.10179693251848221
;;;;;;;;;;0.09990567713975906
;;;;;;;;;;0.11464928090572357
;;;;;;;;;;0.09980912506580353
;;;;;;;;;;0.09504465758800507
;;;;;;;;;;0.08901119977235794
;;;;;;;;;;0.10104414820671082
;;;;;;;;;;0.08987246453762054
;;;;;;;;;;0.08933376520872116
;;;;;;;;;;0.09056951850652695
;;;;;;;;;;0.10303261131048203
;;;;;;;;;;0.09731839597225189
;;;;;;;;;;0.09276439994573593
;;;;;;;;;;0.09825026243925095
;;;;;;;;;;0.10070836544036865
;;;;;;;;;;0.09836316853761673
;;;;;;;;;;0.08122348040342331
;;;;;;;;;;0.08786650002002716
;;;;;;;;;;0.09998756647109985
;;;;;;;;;;0.09395342320203781
;;;;;;;;;;0.0887027233839035
;;;;;;;;;;0.0895245298743248
;;;;;;;;;;0.09866068512201309
;;;;;;;;;;0.08644412457942963
;;;;;;;;;;0.08677267283201218
;;;;;;;;;;0.08803477138280869
;;;;;;;;;;0.09187968820333481
;;;;;;;;;;0.08317754417657852
;;;;;;;;;;0.07312922179698944
;;;;;;;;;;0.07905413955450058
;;;;;;;;;;0.08131374418735504
;;;;;;;;;;0.08406590670347214
;;;;;;;;;;0.08180096000432968
;;;;;;;;;;0.08078983426094055
;;;;;;;;;;0.0946100577712059
;;;;;;;;;;0.07912032306194305
;;;;;;;;;;0.07929271459579468
;;;;;;;;;;0.07938548177480698
;;;;;;;;;;0.09158338606357574
;;;;;;;;;;0.07934944331645966
;;;;;;;;;;0.0734759271144867
;;;;;;;;;;0.07942971587181091
;;;;;;;;;;0.08644403517246246
;;;;;;;;;;0.07923609018325806
;;;;;;;;;;0.07908672094345093
;;;;;;;;;;0.08317587524652481
;;;;;;;;;;0.0893852710723877
;;;;;;;;;;0.08316012471914291
;;;;;;;;;;0.0754144936800003
;;;;;;;;;;0.07007447630167007
;;;;;;;;;;0.07744304835796356
;;;;;;;;;;0.07187915593385696
;;;;;;;;;;0.07031015306711197
;;;;;;;;;;0.07405666261911392
;;;;;;;;;;0.08942638337612152
;;;;;;;;;;0.07786091417074203
;;;;;;;;;;0.07287634909152985
;;;;;;;;;;0.07871774584054947
;;;;;;;;;;0.08870632201433182
;;;;;;;;;;0.07023093104362488
;;;;;;;;;;0.06507077068090439
;;;;;;;;;;0.06802425533533096
;;;;;;;;;;0.0826360285282135
;;;;;;;;;;0.07488269358873367
;;;;;;;;;;0.07007316499948502
;;;;;;;;;;0.07075028121471405
;;;;;;;;;;0.08322950452566147
;;;;;;;;;;0.06888145208358765
;;;;;;;;;;0.06732209771871567
;;;;;;;;;;0.0722571611404419
;;;;;;;;;;0.07625765353441238
;;;;;;;;;;0.0628221407532692
;;;;;;;;;;0.07009144872426987
;;;;;;;;;;0.06865786761045456
;;;;;;;;;;0.08526039868593216
;;;;;;;;;;0.06849879026412964
;;;;;;;;;;0.06798388808965683
;;;;;;;;;;0.06656812131404877
;;;;;;;;;;0.08282509446144104
;;;;;;;;;;0.06551601737737656
;;;;;;;;;;0.06479408591985703
;;;;;;;;;;0.05625114589929581
;;;;;;;;;;0.07164421677589417
;;;;;;;;;;0.06336990743875504
;;;;;;;;;;0.06805728375911713
;;;;;;;;;;0.05933484062552452
;;;;;;;;;;0.07363017648458481
;;;;;;;;;;0.06663420796394348
;;;;;;;;;;0.06351868063211441
;;;;;;;;;;0.05710956081748009
;;;;;;;;;;0.06813886761665344
;;;;;;;;;;0.056080207228660583
;;;;;;;;;;0.0544973723590374
;;;;;;;;;;0.05636259540915489
;;;;;;;;;;0.06759515404701233
;;;;;;;;;;0.05985213816165924
;;;;;;;;;;0.06029437854886055
;;;;;;;;;;0.06572747230529785
;;;;;;;;;;0.08063986152410507
;;;;;;;;;;0.06452938914299011
;;;;;;;;;;0.05180157348513603
;;;;;;;;;;0.05612172931432724
;;;;;;;;;;0.06701650470495224
;;;;;;;;;;0.05625583231449127
;;;;;;;;;;0.052675653249025345
;;;;;;;;;;0.05189162492752075
;;;;;;;;;;0.06528493762016296
;;;;;;;;;;0.05843281373381615
;;;;;;;;;;0.05486924573779106
;;;;;;;;;;0.0608782060444355
;;;;;;;;;;0.07626066356897354
;;;;;;;;;;0.06323924660682678
;;;;;;;;;;0.05890287086367607
;;;;;;;;;;0.051976438611745834
;;;;;;;;;;0.06274789571762085
;;;;;;;;;;0.05032098665833473
;;;;;;;;;;0.04993079602718353
;;;;;;;;;;0.05369914695620537
;;;;;;;;;;0.07100793719291687
;;;;;;;;;;0.059651851654052734
;;;;;;;;;;0.05826307833194733
;;;;;;;;;;0.06167864426970482
;;;;;;;;;;0.07181085646152496
;;;;;;;;;;0.06145774945616722
;;;;;;;;;;0.056335870176553726
;;;;;;;;;;0.05540033057332039
;;;;;;;;;;0.06432491540908813
;;;;;;;;;;0.05227186530828476
;;;;;;;;;;0.046123046427965164
;;;;;;;;;;0.053807780146598816
;;;;;;;;;;0.06467673182487488
;;;;;;;;;;0.06034166365861893
;;;;;;;;;;0.05300070717930794
;;;;;;;;;;0.06025831028819084
;;;;;;;;;;0.06895338743925095
;;;;;;;;;;0.06170700117945671
;;;;;;;;;;0.057653676718473434
;;;;;;;;;;0.05880269408226013
;;;;;;;;;;0.062135521322488785
;;;;;;;;;;0.046829089522361755
;;;;;;;;;;0.05087601765990257
;;;;;;;;;;0.05583280324935913
;;;;;;;;;;0.07645358890295029
;;;;;;;;;;0.06066054478287697
;;;;;;;;;;0.05945982784032822
;;;;;;;;;;0.059832219034433365
;;;;;;;;;;0.07218465954065323
;;;;;;;;;;0.06126195564866066
;;;;;;;;;;0.054520659148693085
;;;;;;;;;;0.05751553922891617
;;;;;;;;;;0.06782249361276627
;;;;;;;;;;0.05510152131319046
;;;;;;;;;;0.05104723572731018
;;;;;;;;;;0.05760147050023079
;;;;;;;;;;0.07183830440044403
;;;;;;;;;;0.06990686058998108
;;;;;;;;;;0.06702066212892532
;;;;;;;;;;0.07205136120319366
;;;;;;;;;;0.08414342999458313
;;;;;;;;;;0.07137443125247955
;;;;;;;;;;0.06211865693330765
;;;;;;;;;;0.060335006564855576
;;;;;;;;;;0.06675268709659576
;;;;;;;;;;0.04732462018728256
;;;;;;;;;;0.03867363557219505
;;;;;;;;;;0.04821857437491417
;;;;;;;;;;0.0697149708867073
;;;;;;;;;;0.06852337718009949
;;;;;;;;;;0.06127360463142395
;;;;;;;;;;0.057286981493234634
;;;;;;;;;;0.06523483246564865
;;;;;;;;;;0.052357129752635956
;;;;;;;;;;0.04834342002868652
;;;;;;;;;;0.04254862293601036
;;;;;;;;;;0.053403619676828384
;;;;;;;;;;0.04475598409771919
;;;;;;;;;;0.04630042240023613
;;;;;;;;;;0.04609279707074165
;;;;;;;;;;0.060249559581279755
;;;;;;;;;;0.052739258855581284
;;;;;;;;;;0.050145722925662994
;;;;;;;;;;0.05186556279659271
;;;;;;;;;;0.06158279627561569
;;;;;;;;;;0.04428428038954735
;;;;;;;;;;0.03724385052919388
;;;;;;;;;;0.03423314914107323
;;;;;;;;;;0.04142752289772034
;;;;;;;;;;0.03098611906170845
;;;;;;;;;;0.035189028829336166
;;;;;;;;;;0.04538688808679581
;;;;;;;;;;0.06500331312417984
;;;;;;;;;;0.06180662661790848
;;;;;;;;;;0.053850024938583374
;;;;;;;;;;0.043016113340854645
;;;;;;;;;;0.04931440204381943
;;;;;;;;;;0.04309096187353134
;;;;;;;;;;0.029216645285487175
;;;;;;;;;;0.032891854643821716
;;;;;;;;;;0.038884203881025314
;;;;;;;;;;0.0316406674683094
;;;;;;;;;;0.030261235311627388
;;;;;;;;;;0.037667252123355865
;;;;;;;;;;0.053838953375816345
;;;;;;;;;;0.049704659730196
;;;;;;;;;;0.04194832593202591
;;;;;;;;;;0.05042113736271858
;;;;;;;;;;0.059144243597984314
;;;;;;;;;;0.04702155664563179
;;;;;;;;;;0.04552566632628441
;;;;;;;;;;0.0442967563867569
;;;;;;;;;;0.05243506282567978
;;;;;;;;;;0.035033099353313446
;;;;;;;;;;0.035528041422367096
;;;;;;;;;;0.030297311022877693
;;;;;;;;;;0.03982533887028694
;;;;;;;;;;0.038674335926771164
;;;;;;;;;;0.03879580646753311
;;;;;;;;;;0.03808122128248215
;;;;;;;;;;0.05738718435168266
;;;;;;;;;;0.04695785418152809
;;;;;;;;;;0.05205344036221504
;;;;;;;;;;0.05805310606956482
;;;;;;;;;;0.0670146495103836
;;;;;;;;;;0.040434692054986954
;;;;;;;;;;0.031001660972833633
;;;;;;;;;;0.031787093728780746
;;;;;;;;;;0.049693427979946136
;;;;;;;;;;0.042620737105607986
;;;;;;;;;;0.04533042386174202
;;;;;;;;;;0.04978460818529129
;;;;;;;;;;0.06421759724617004
;;;;;;;;;;0.04870598018169403
;;;;;;;;;;0.04047951474785805
;;;;;;;;;;0.039878152310848236
;;;;;;;;;;0.04591909050941467
;;;;;;;;;;0.03834529221057892
;;;;;;;;;;0.03339828923344612
;;;;;;;;;;0.037902846932411194
;;;;;;;;;;0.05077756568789482
;;;;;;;;;;0.04176107421517372
;;;;;;;;;;0.0477466806769371
;;;;;;;;;;0.05164508894085884
;;;;;;;;;;0.06759361177682877
;;;;;;;;;;0.05781986191868782
;;;;;;;;;;0.05055456981062889
;;;;;;;;;;0.04726022481918335
;;;;;;;;;;0.05615783482789993
;;;;;;;;;;0.04946441948413849
;;;;;;;;;;0.04306813329458237
;;;;;;;;;;0.044456224888563156
;;;;;;;;;;0.056570522487163544
;;;;;;;;;;0.039333172142505646
;;;;;;;;;;0.029941188171505928
;;;;;;;;;;0.025629406794905663
;;;;;;;;;;0.04337147995829582
;;;;;;;;;;0.028052866458892822
;;;;;;;;;;0.030901318415999413
;;;;;;;;;;0.038415681570768356
;;;;;;;;;;0.05253315716981888
;;;;;;;;;;0.046779680997133255
;;;;;;;;;;0.0500105619430542
;;;;;;;;;;0.04954129830002785
;;;;;;;;;;0.05100203678011894
;;;;;;;;;;0.04084722325205803
;;;;;;;;;;0.024945786222815514
;;;;;;;;;;0.016489151865243912
;;;;;;;;;;0.01896321214735508
;;;;;;;;;;0.02356826700270176
;;;;;;;;;;0.03287481144070625
;;;;;;;;;;0.04808478057384491
;;;;;;;;;;0.05568001791834831
;;;;;;;;;;0.047301895916461945
;;;;;;;;;;0.04108823835849762
;;;;;;;;;;0.03485218062996864
;;;;;;;;;;0.04389996454119682
;;;;;;;;;;0.031168732792139053
;;;;;;;;;;0.032507527619600296
;;;;;;;;;;0.02881641313433647
;;;;;;;;;;0.03510631248354912
;;;;;;;;;;0.024428583681583405
;;;;;;;;;;0.030718615278601646
;;;;;;;;;;0.03381950035691261
;;;;;;;;;;0.04413938894867897
;;;;;;;;;;0.042317621409893036
;;;;;;;;;;0.03837981075048447
;;;;;;;;;;0.03950607776641846
;;;;;;;;;;0.04049362614750862
;;;;;;;;;;0.02321021258831024
;;;;;;;;;;0.01692391186952591
;;;;;;;;;;0.01901143603026867
;;;;;;;;;;0.044169243425130844
;;;;;;;;;;0.036393847316503525
;;;;;;;;;;0.03899667412042618
;;;;;;;;;;0.03891813009977341
;;;;;;;;;;0.05295887589454651
;;;;;;;;;;0.03677314519882202
;;;;;;;;;;0.036114394664764404
;;;;;;;;;;0.03086632303893566
;;;;;;;;;;0.03772232308983803
;;;;;;;;;;0.03027125634253025
;;;;;;;;;;0.01649032160639763
;;;;;;;;;;0.01965937577188015
;;;;;;;;;;0.03221789374947548
;;;;;;;;;;0.022762930020689964
;;;;;;;;;;0.027363885194063187
;;;;;;;;;;0.03472486883401871
;;;;;;;;;;0.046804558485746384
